playlist_id,track_id,track_title,track_composer,work_match,composer_match
FM-404_20170102_00-23,27,"Bayati shiraz : daramad, bardasht, maye",,,
FM-404_20170102_00-23,28,"Bayati shiraz : rang, bayati esfahan, rang, zil bayati shiraz,",,,
FM-404_20170102_00-23,29,"Bayati shiraz : rang, uzzal, zarbi uzzal",,,
FM-404_20170102_00-23,32,Silk road,Byungki Hwang,,
FM-404_20170102_00-23,34,Avaz-e Dashti,Tradit Perse,,
FM-404_20170102_00-23,37,Dâstân-e zoleykhâ,,,
FM-404_20170102_00-23,38,Makam kürdili hicazkar 1/1,,,
FM-404_20170109_00-23,4,Atje te ura në lumë,,,
FM-404_20170109_00-23,5,Kam qenë sevdalli për këngë,,,
FM-404_20170109_00-23,6,Dalle himariote dale !,,,
FM-404_20170109_00-23,9,Rachenitsa nuptiale,,,
FM-404_20170109_00-23,10,L'eau coule,,,
FM-404_20170109_00-23,11,Rachenitsa,,,
FM-404_20170109_00-23,12,Chant et ronde,,,
FM-404_20170109_00-23,13,Ronde,,,
FM-404_20170109_00-23,14,Hé toi la belle fille !,,,
FM-404_20170109_00-23,17,Zbira junak deklice,,,
FM-404_20170109_00-23,18,Sokacko kolo,,,
FM-404_20170109_00-23,19,Prigorska svadbena polka,,,
FM-404_20170109_00-23,20,Na dobro van novi,,,
FM-404_20170109_00-23,21,Svet ivane 6 moga trogira,,,
FM-404_20170109_00-23,22,Civit mi je u gori,,,
FM-404_20170109_00-23,25,Les enfants de ton quartier,,,
FM-404_20170109_00-23,26,Elli,,,
FM-404_20170109_00-23,27,Mes yeux,,,
FM-404_20170109_00-23,28,Bam,,,
FM-404_20170109_00-23,31,Bate vint de Oradea,,,
FM-404_20170109_00-23,32,Trocutro dori codru,,,
FM-404_20170109_00-23,33,Miorita,,,
FM-404_20170109_00-23,35,Koprnenje,,,
FM-404_20170109_00-23,36,Zreilo je zito,,,
FM-404_20170109_00-23,37,Mali valcek,,,
FM-404_20170109_00-23,39,Taksim dans le makam hidjaz,Tradit,,
FM-404_20170109_00-23,43,Le Salon de musique : Générique - Raga du matin,Vilayat Khan,,
FM-404_20170109_00-23,44,Le Salon de musique : Shahnai,Vilayat Khan,,
FM-404_20170109_00-23,45,Le Salon de musique : Dans le salon de musique et annonce de la fête,Vilayat Khan,,
FM-404_20170109_00-23,46,Le Salon de musique : Cérémonie religieuse et fête,Vilayat Khan,,
FM-404_20170109_00-23,47,Le Salon de musique : Première jalsa,Vilayat Khan,,
FM-404_20170109_00-23,48,Le Salon de musique : Inquiétude de Mahamaya et rêve de Biswambhar,Vilayat Khan,,
FM-404_20170109_00-23,49,Le Salon de musique : Départ de Khoka et de Mahamaya,Vilayat Khan,,
FM-404_20170109_00-23,51,Le Salon de musique : Nuit,Vilayat Khan,,
FM-404_20170109_00-23,52,Le Salon de musique : Annonce fête des mendiants et arrivée de la tourmente,Vilayat Khan,,
FM-404_20170109_00-23,53,Le Salon de musique : Deuxième jalsa,Vilayat Khan,,
FM-404_20170109_00-23,54,Le Salon de musique : Après le déluge - Désolation,Vilayat Khan,,
FM-404_20170109_00-23,56,"Le Salon de musique : Retour au présent: Tutan, le cheval de Khoka",Vilayat Khan,,
FM-404_20170109_00-23,57,Le Salon de musique : Invitation de Ganguli avec fanfare,Vilayat Khan,,
FM-404_20170109_00-23,58,Le Salon de musique : Réouverture du salon de musique de Biswambhar,Vilayat Khan,,
FM-404_20170109_00-23,60,Le Salon de musique : L'ultime jalsa avec le chanteur,Vilayat Khan,,
FM-404_20170109_00-23,61,Le Salon de musique : Montée de la folie de Biswambhar et mort de ce dernier,Vilayat Khan,,
FM-404_20170109_00-23,65,Iwan gamus,,,
FM-404_20170109_00-23,66,Son ar vot,,,
FM-404_20170109_00-23,68,Yor Gulsumane,,,
FM-404_20170109_00-23,69,Zulf,,,
FM-404_20170109_00-23,72,Reng Abu Atâ,Hassan Kassayi,,
FM-404_20170109_00-23,73,Tasnif del-e Sheydâ - poésie chantée du XIXème siècle,Ali Akbar Khan Sheyda,,
FM-404_20170109_00-23,76,Pajarillo,,,
FM-404_20170109_00-23,77,Gaván,,,
FM-404_20170109_00-23,78,Las flores,,,
FM-404_20170109_00-23,80,Bambay,,,
FM-404_20170109_00-23,81,La Vida es muy bonita pero al fin siempre se acaba,,,
FM-404_20170116_00-02,3,Fujardôcka moja,Tradit Slovaquie,,
FM-404_20170116_00-02,4,Valaské spod Pol'any,,,
FM-404_20170116_00-02,5,Cigansey tanec (instrumental),Tradit Slovaquie,,
FM-404_20170116_00-02,6,Ay istanbul / Qora dengiz / Yesman yashin yigirma,,,
FM-404_20170116_00-02,7,Feraye,,,
FM-404_20170116_00-02,9,Le roi des hommes est entré en extase,,,
FM-404_20170116_00-02,10,Rachenitsa,,,
FM-404_20170116_00-02,12,"Oï dziadè, na tvoïmou dvori",,,
FM-404_20170116_00-02,13,Mélodie tsigane sur tsambal,,,
FM-404_20170116_00-02,14,Complainte tsigane,,,
FM-404_20170116_00-02,15,La danseuse inconnue,,,
FM-404_20170116_00-02,16,Complainte de la femme abandonnée,,,
FM-404_20170116_00-02,18,Lamentu di fasglana (complainte pour la mort d'une mule),,,
FM-404_20170116_00-02,19,Christus,,,
FM-404_20170116_00-02,20,Credo,,,
FM-404_20170116_00-02,21,O Catali,,,
FM-404_20170116_00-02,22,U liutaiu di Pigna,,,
FM-404_20170116_00-02,23,Ciucciarella,,,
FM-404_20170116_00-02,24,Pizzica ucci,,,
FM-404_20170116_00-02,26,Raga shri : Vilambit gat en tintal,,,
FM-404_20170116_00-02,28,Balo-balo,,,
FM-404_20170116_00-02,29,Kelong puru,,,
FM-404_20170116_00-02,31,Sape' Isaak pako uma' jalan,,,
FM-404_20170116_00-02,32,Taksim der vakti subhu guyes,,,
FM-404_20170116_00-02,33,Changamire mudzimu dzoka,,,
FM-404_20170116_00-02,34,Babaï,,,
FM-404_20170116_00-02,35,Rosaveel (song),,,
FM-404_20170116_00-02,36,Arty plays jigs: ''Banks of Ilen/Tom Billy's,,,
FM-404_20170116_00-02,38,Suède Bonden och Räven,,,
FM-404_20170116_00-02,39,Nickes tur's polska de Vilhelmina,,,
FM-404_20170116_00-02,40,Cinquième suite : Polska d'après Carl.Johan Björklund / Reel pour violon,,,
FM-404_20170116_00-02,42,Polka szalona - jo se urlopniczek,,,
FM-404_20170116_00-02,43,Suite de polkas,,,
FM-404_20170116_00-02,44,Makam Adjemashiran,,,
FM-404_20170116_00-02,45,Tou kolibiti,,,
FM-404_20170116_00-02,46,O yiannos kai I vaggelio,,,
FM-404_20170116_00-02,47,Aidinikos choros,,,
FM-404_20170116_00-02,49,Tassaloft,Ahmed Chakali Dit Imaran,,
FM-404_20170116_00-02,50,Yo m'enamorí d'un aire,Tradit,,
FM-404_20170123_00-23,3,Leili kodâm ast be nok-e bâm ast,Divers,,
FM-404_20170123_00-23,4,Partir soldat,,,
FM-404_20170123_00-23,8,Titina Lopi bu ka ten kabelu,,,
FM-404_20170123_00-23,9,Musique Nago : Sakara,,,
FM-404_20170123_00-23,10,Musique Somba : Tipenti,,,
FM-404_20170123_00-23,13,Tangos,,,
FM-404_20170123_00-23,14,Bulerías,,,
FM-404_20170123_00-23,15,Bulerías por solea,,,
FM-404_20170123_00-23,17,Suite de polkas,,,
FM-404_20170123_00-23,18,Eraglubeidolem,,,
FM-404_20170123_00-23,20,Akebdit sakhelsa uplisasa (Louons le nom du Seigneur),,,
FM-404_20170123_00-23,21,Gunchei,Tradit,,
FM-404_20170123_00-23,24,Dhun ''man pasand'',,,
FM-404_20170123_00-23,26,Shin-kinuta,,,
FM-404_20170123_00-23,28,Chants Luo / La femme abandonnee,,,
FM-404_20170123_00-23,29,Chants Gusli / Musique de divertissement,,,
FM-404_20170123_00-23,31,Polka ''uch'',,,
FM-404_20170123_00-23,32,Gricinike,,,
FM-404_20170123_00-23,33,Tena ont kalnele,,,
FM-404_20170123_00-23,35,Sama yayomba (L'éléphant géant),,,
FM-404_20170123_00-23,36,Rettno kjeme,,,
FM-404_20170123_00-23,37,Lagdajordin,,,
FM-404_20170123_00-23,38,Det sprang ein liten gut,,,
FM-404_20170123_00-23,39,Halling etter Peder Straumen,,,
FM-404_20170123_00-23,40,"Hei, so dansa jenta mi",,,
FM-404_20170123_00-23,43,Gui-i Zarim,,,
FM-404_20170123_00-23,44,Argizagi ederra,,,
FM-404_20170123_00-23,45,Ez gira hilen mayi maddalen,,,
FM-404_20170123_00-23,48,Pesnya nezhnoi zhevushki (chanson de la jeune fille tendre),,,
FM-404_20170123_00-23,49,Kharizantemiy (chrysanthémes) duo,,,
FM-404_20170123_00-23,50,Lommen/Gällsbo-Jonas polska,,,
FM-404_20170123_00-23,54,Qashqarshai Savti Navâ,,,
FM-404_20170123_00-23,55,"Teke zotlatmasi, pesrev",,,
FM-404_20170123_00-23,56,Bozlak,,,
FM-404_20170123_00-23,59,Zumba que zumba,,,
FM-404_20170123_00-23,60,Quitapesares,,,
FM-404_20170123_00-23,61,Une Pomana à Jabukovac: Mélodie de la Pomana/Cérémonie et ''Veselia la Pomana'',,,
FM-404_20170123_00-23,63,Somlandela,,,
FM-404_20170123_00-23,64,UJona uyabaleka,,,
FM-404_20170123_00-23,65,Akungihlephunele,,,
FM-404_20170130_00-02,4,Gambangan,Wayan Lotring,,
FM-404_20170130_00-02,5,Balinese ceremonial music : gambangan - pour 2 pianos,Colin Mac Phee,,
FM-404_20170130_00-02,6,Divertissements musicaux : Flute solo,,,
FM-404_20170130_00-02,7,Tampura minera,Ravi Prasad,,http://example.com/artist/e37944a8-7754-3408-8ab1-2cd238218273
FM-404_20170130_00-02,10,Mompaidé,,,
FM-404_20170130_00-02,11,Flûte,,,
FM-404_20170130_00-02,12,"Obong dzame , etam etam eta wa",,,
FM-404_20170130_00-02,14,Semarandana,,,
FM-404_20170130_00-02,15,Chant et sanza,,,
FM-404_20170130_00-02,17,Ollantay,,,
FM-404_20170130_00-02,19,Quyllur II (la lune et les étoiles),,,
FM-404_20170130_00-02,20,Reflexion of the moon on the Erquan / Réflexion de la lune sur l'Erquan,,,
FM-404_20170130_00-02,21,Nedunan layon (Gamelan angklung),,,
FM-404_20170130_00-02,22,Yi guren - Un vieil ami,,,
FM-404_20170130_00-02,23,Hua bangzi,,,
FM-404_20170130_00-02,25,Ko-Ku,,,
FM-404_20170130_00-02,26,Manantantely,,,
FM-404_20170130_00-02,27,Fiuda bagadia,Tradit Sardaigne,,
FM-404_20170130_00-02,28,Chant de l'est du Tibet,,,
FM-404_20170130_00-02,30,Jobog,Wayan Lotring,,
FM-404_20170130_00-02,32,Kebyar blues,,,
FM-404_20170130_00-02,33,Basta corazon,Traditional,,
FM-404_20170130_00-02,35,Valaské spod Pol'any,,,
FM-404_20170130_00-02,36,Ensemble de dix flûtes de pan au taka'iori (Iles Salomon - Malaita,,,
FM-404_20170130_00-02,37,Nuoc non ngan dam : Ly con sao / Da khuc,,,
FM-404_20170130_00-02,39,Lengser midang,,,
FM-404_20170130_00-02,41,Cang-spos,,,
FM-404_20170130_00-02,42,Liar samas,Wayan Lotring,,
FM-404_20170206_00-23,3,Wildbarrn polka,,,
FM-404_20170206_00-23,4,Naturjodler,,,
FM-404_20170206_00-23,5,Dorfmusi-Marsch,,,
FM-404_20170206_00-23,6,Gmütlich und nett,,,
FM-404_20170206_00-23,7,In da Stubn,,,
FM-404_20170206_00-23,9,Maria Lisboa,,,
FM-404_20170206_00-23,10,Com que voz,,,
FM-404_20170206_00-23,11,Uma casa portuguesa,,,
FM-404_20170206_00-23,12,Ai Mouraria,,,
FM-404_20170206_00-23,14,La barrosa (alegrías),,,
FM-404_20170206_00-23,15,El pañuelo (bulerías),,,
FM-404_20170206_00-23,17,Improvisation sur qânûn,,,
FM-404_20170206_00-23,18,Improvisation vocale layâlî,,,
FM-404_20170206_00-23,19,'Unq al-malîh (La nuque du bel amant),,,
FM-404_20170206_00-23,21,Passion-anal-'ummu-L-hazina,,,
FM-404_20170206_00-23,22,Passion-nay,,,
FM-404_20170206_00-23,23,Passion-ud,,,
FM-404_20170206_00-23,25,Bulbes,,,
FM-404_20170206_00-23,26,Vi bist di gevezen,,,
FM-404_20170206_00-23,27,Freilachs,,,
FM-404_20170206_00-23,28,Pogrom,,,
FM-404_20170206_00-23,29,Az der rebbe zingt,,,
FM-404_20170206_00-23,31,Niaquinaq,,,
FM-404_20170206_00-23,32,Qattipaartuq par rose,,,
FM-404_20170206_00-23,33,Quarniarniaktok,,,
FM-404_20170206_00-23,34,Qiarpaa par watuak,,,
FM-404_20170206_00-23,35,Quana,,,
FM-404_20170206_00-23,36,Anguntinguarq,,,
FM-404_20170206_00-23,37,Iurnaaq,,,
FM-404_20170206_00-23,38,Aguntnguerq,,,
FM-404_20170206_00-23,39,Quatsivaaq,,,
FM-404_20170206_00-23,40,Quatsipaartuq,,,
FM-404_20170206_00-23,42,Acadian lullaby,,,
FM-404_20170206_00-23,43,Chin music,,,
FM-404_20170206_00-23,44,Rafferty's reels and calls,,,
FM-404_20170206_00-23,45,Rain rain the wind does blow,,,
FM-404_20170206_00-23,46,Le reel a Cedulie,,,
FM-404_20170206_00-23,47,Le reel de la peche aux caplans,,,
FM-404_20170206_00-23,48,Le reel de ma grand-mere Odile Boudreault,,,
FM-404_20170206_00-23,50,Malena,,,
FM-404_20170206_00-23,51,La cumparsita,,,
FM-404_20170206_00-23,52,Balada para mi muerte,,,
FM-404_20170206_00-23,54,Kalinka,,,
FM-404_20170206_00-23,55,Plaine ma plaine,,,
FM-404_20170206_00-23,56,Les bateliers de la volga,,,
FM-404_20170206_00-23,57,Nastassia,,,
FM-404_20170206_00-23,58,Claire de lune Adieu joie,,,
FM-404_20170206_00-23,59,En Route!,,,
FM-404_20170206_00-23,61,Naghmeh-e Kashâl en Raga Beiru,Divers,,
FM-404_20170206_00-23,63,Voyage chamanique (extraits),,,
FM-404_20170206_00-23,65,Zambaga yagaan tsetseg,,,
FM-404_20170206_00-23,66,Naizaa gelgui yahav,,,
FM-404_20170206_00-23,67,Khunin joroo,,,
FM-404_20170206_00-23,68,Zoonong 1,,,
FM-404_20170206_00-23,69,Dorvon oirdiin uria,,,
FM-404_20170206_00-23,70,Uyahan zambuu tiviin naran,,,
FM-404_20170213_00-02,3,L'abbé de confiance,,,
FM-404_20170213_00-02,5,Messe Corse : Introitus,,,
FM-404_20170213_00-02,6,Messe Corse : Kyrie,,,
FM-404_20170213_00-02,7,Messe Corse : Sanctus,,,
FM-404_20170213_00-02,8,Messe Corse : Tantum Ergo,,,
FM-404_20170213_00-02,9,Diu vi salvi regina,,,
FM-404_20170213_00-02,10,Jayati jayati shri ganesh,,,
FM-404_20170213_00-02,11,Prayer (in bhairavi),,,
FM-404_20170213_00-02,14,An old folk prayer,,,
FM-404_20170213_00-02,15,I have a word with prayer,,,
FM-404_20170213_00-02,16,Dashti : Prayer for peace (''Selichot'' for Yom Kippur),,,
FM-404_20170213_00-02,17,Respondemos d'apres une priere en hebreu,,,
FM-404_20170213_00-02,18,Thème-prière en langue tsogo,,,
FM-404_20170213_00-02,19,Wordless prayer,,,
FM-404_20170213_00-02,22,Prayer to three grat tibetan yogis,,,
FM-404_20170213_00-02,23,T'filas tal - Prière à la pluie,Anonyme,,http://example.com/artist/7740c865-8153-37b8-9dec-d496d592ce96
FM-404_20170213_00-02,24,Prière pour une récolte abondante de millet,,,
FM-404_20170213_00-02,25,Chanson prière de cérémonie du nouvel an de Illisin,,,
FM-404_20170213_00-02,26,Prayer,Tradit Bretagne,,
FM-404_20170213_00-02,27,Four men on a prayer mat (Sudan),,,
FM-404_20170213_00-02,28,Molitva - Prayer,Ekrem Sajdic,,
FM-404_20170213_00-02,29,Prière à la morue,,,
FM-404_20170213_00-02,32,Prières pour la cérémonie du mariage,,,
FM-404_20170213_00-02,33,Ream eiso,,,
FM-404_20170213_00-02,36,Parents enter,,,
FM-404_20170213_00-02,37,Jasmine flowers,,,
FM-404_20170213_00-02,38,Bride and groom enter the bridal bed,,,
FM-404_20170213_00-02,41,Riz et la noble Khadra: La proposition de mariage,,,
FM-404_20170213_00-02,42,Ela se vie previva (chant de mariage),,,
FM-404_20170213_00-02,43,Chants du mariage et de la naissance : Monte boule de pain - pour voix a cappella,Tradit Bielorussie,,
FM-404_20170213_00-02,44,Chants du mariage et de la naissance : N'ai pas peur Kinsmen - pour voix a cappella,Tradit Bielorussie,,
FM-404_20170213_00-02,45,Indie et Népal - Mariage Rajpoute,,,
FM-404_20170213_00-02,46,Chant de mariage ghimira pour 2 hommes a cappella,Tradit,,
FM-404_20170213_00-02,47,Chant de mariage aderi pour 2 femmes a cappella avec you-you,Tradit,,
FM-404_20170213_00-02,48,Orchestre de mariage du village de Borsa,,,
FM-404_20170213_00-02,51,Les misères du mariage,,,
FM-404_20170213_00-02,52,Pabuji-ki-pharh : Chant de mariage,,,
FM-404_20170213_00-02,53,Populations tibéto-birmanes/Phou-Noï : Chant de mariage,,,
FM-404_20170213_00-02,54,3 marches de mariage en Berry,,,
FM-404_20170213_00-02,55,Musique populaire/Egypte: Chant de mariage,,,
FM-404_20170213_00-02,56,Orchestre populaire du village de Viseul de Jos,,,
FM-404_20170227_00-02,4,Areuraegi,,,
FM-404_20170227_00-02,5,Underplot,,,
FM-404_20170227_00-02,6,Geomungo sanjo - Jungjungmori,,,
FM-404_20170227_00-02,7,Simcheongga I while following the sailors,,,
FM-404_20170227_00-02,8,Aibogae,Byungki Hwang,,
FM-404_20170227_00-02,10,Ulviyyé (dans le Makam Ussak),,,
FM-404_20170227_00-02,12,Serveri ser bülendimiz. Notre maître le plus haut,,,
FM-404_20170227_00-02,13,Sazkâr semaï,,,
FM-404_20170227_00-02,15,Raga Madhuwanti (alap),,,
FM-404_20170227_00-02,16,Raga Madhuwanti (jhaptal),,,
FM-404_20170227_00-02,19,Hymne au phénix,,,
FM-404_20170227_00-02,20,The swimming dragon pays court to the phoenix,,,
FM-404_20170227_00-02,21,Shika no tône,,,
FM-404_20170227_00-02,22,La chasse au narghilé,,,
FM-404_20170227_00-02,24,Thalassa - Egyran ta klonaria mou,,,
FM-404_20170227_00-02,25,Diotima / Ghiati isse o anemos (parce que tu es le vent),,,
FM-404_20170227_00-02,27,Aidinikos choros,,,
FM-404_20170227_00-02,28,Diplohordo taqsim et tsifteteli,,,
FM-404_20170227_00-02,29,Taqsim saba,,,
FM-404_20170227_00-02,30,"Dawr 6 conclusion : Bayyati melody, 14 pulse' muhajjar (start with a ud taqsim)",Mustafa Said,,
FM-404_20170227_00-02,31,"Dawr 6 conclusion : Bayyati melody, mursal",Mustafa Said,,
FM-404_20170227_00-02,32,"Dawr 6 conclusion : : Bayyati melody, 4 pulse' wahda mutawassita, 4 pulse' wahda sari'a",Mustafa Said,,
FM-404_20170227_00-02,35,Dastgâh-e Shur: Pish-darâmad,,,
FM-404_20170227_00-02,36,Dastgâh-e Shur: Darâmad,,,
FM-404_20170227_00-02,37,Dastgâh-e Shur: Tasnif,,,
FM-404_20170227_00-02,38,"Dastgâh-e Shur: Salmak,Qaratche,Razavi",,,
FM-404_20170227_00-02,39,"Dastgâh-e Shur: Hoseyni, Dobeyti-ye Hoseyni, Zirkeish-e Salmak, Sarang, conclusion",,,
FM-404_20170227_00-02,40,Dastgâh-e Shur: Tasnif ancien,,,
FM-404_20170313_00-02,4,Rajasthan ghora (Inde),,,
FM-404_20170313_00-02,5,Communication : La demarche du cheval,,,
FM-404_20170313_00-02,6,PIECE POUR LUTH TANBUR (Kurdistan),,,
FM-404_20170313_00-02,7,Tholo : Le chef monte à cheval,,,
FM-404_20170313_00-02,8,O rrapi në peshkëpi (Albanie),,,
FM-404_20170313_00-02,9,"Ayyis, ''Le cheval''",,,
FM-404_20170313_00-02,12,"Cavaliers, amis, en marche (Cosaques)",,,
FM-404_20170313_00-02,13,Le cheval noir - legende de Xö Xöö Namzil,,,
FM-404_20170313_00-02,14,Rera (Croatie),,,
FM-404_20170313_00-02,15,Navahos : Chanson de la promenade a cheval,,,
FM-404_20170313_00-02,16,Chant bédouin (Arabie Saoudite),,,
FM-404_20170313_00-02,17,"Hirokono, hal' kono (Mon cher cheval gris)",,,
FM-404_20170313_00-02,18,Oï piydu ya ((Klezmer),,,
FM-404_20170313_00-02,21,Epopée de djangar : Le vol des chevaux (Kalmoukie),,,
FM-404_20170313_00-02,24,Ou qu'est mon cheval ? / Chez le voisin,,,
FM-404_20170313_00-02,25,Quand je tiens la bride de mon cheval,,,
FM-404_20170313_00-02,26,Konik varanenky/cheval noir,Anonyme,,http://example.com/artist/7740c865-8153-37b8-9dec-d496d592ce96
FM-404_20170313_00-02,27,Le cheval blanc,,,
FM-404_20170313_00-02,28,De ruiter met zijn blanke zwaard (Le chevalier à l'épée blanche),,,
FM-404_20170313_00-02,29,"Je suis mouillé, mon cheval est mouillé",,,
FM-404_20170313_00-02,30,O cavalo bebe o vinho (Le cheval boit le vin),,,
FM-404_20170313_00-02,31,Zokra danse de cheval (ghitza),,,
FM-404_20170313_00-02,32,C'était un petit cheval rouge,,,
FM-404_20170313_00-02,35,Atbir umlil ''La colombe blanche'',,,
FM-404_20170313_00-02,36,Pigeons et colombes,,,
FM-404_20170313_00-02,37,Festival de Wangala: Danse de la colombe du matin,,,
FM-404_20170313_00-02,38,Atbir ''La colombe'',,,
FM-404_20170313_00-02,39,Ergebe na wane (La colombe et le pigeon),,,
FM-404_20170313_00-02,42,Titbirin ''Les colombes'',,,
FM-404_20170313_00-02,43,Colombe des fourrés/Dove of the thickets,Nidaa Abou Mrad,,
FM-404_20170313_00-02,44,"Insiraf quddam rasd al-dhil: Yonah tammah/Colombe parfaite, fille de Roi",,,
FM-404_20170313_00-02,47,Ürzo lüma gris gaixoa (Le pauvre colombe au gris plumage),,,
FM-404_20170313_00-02,48,Clarke's favorite / Pigeon on the gate,,,
FM-404_20170313_00-02,49,Vol de pigeons / Ko tzu fei pour di solo,,,
FM-404_20170313_00-02,50,"Morning star, pigeon & rain songs",,,
FM-404_20170313_00-02,51,"The pigeon on the gate, the duke of leinster",,,
FM-404_20170313_00-02,52,Peristerakia (Young pigeons),,,
FM-404_20170313_00-02,53,Lahmama taret (Vol du pigeon),,,
FM-404_20170313_00-02,56,Say say ti-poulet-ou van,,,
FM-404_20170313_00-02,57,La poule,,,
FM-404_20170313_00-02,58,Peuple ami: Chant des poules,,,
FM-404_20170313_00-02,59,Mimologisme du poulet,,,
FM-404_20170313_00-02,60,Ar yar ni gor - la poule qui couve,Tradit,,
FM-404_20170313_00-02,61,Le voleur de poule,,,
FM-404_20170313_00-02,62,Le coq,,,
FM-404_20170313_00-02,63,Oillara kukurruka (Le coq chantant),,,
FM-404_20170313_00-02,64,Chants d'oiseaux,,,
FM-404_20170313_00-02,65,Improvisation (chant de gorge a cappella),,,
FM-404_20170313_00-02,66,Le canard bleu a flottté,,,
FM-404_20170313_00-02,67,Danse des canards,,,
FM-404_20170313_00-02,68,Elle chassait les canards avec un roseau,,,
FM-404_20170313_00-02,69,L'oiseau solitaire(Dan niao ),Tradit,,
FM-404_20170313_00-02,70,Like birds / Comme des oiseaux (ballade dans le style tzigane des balcans),,,
FM-404_20170313_00-02,71,Pingsha luo yan / Sur la plage les oies sauvages,,,
FM-404_20170327_00-02,3,Raga Desh: tarana - drut tîntal,,,
FM-404_20170327_00-02,4,Sarinda,,,
FM-404_20170327_00-02,6,Sindi kohyâri (doneli),,,
FM-404_20170327_00-02,8,"Naghma-ye klâsik, Râg Âhir Beiru",,,
FM-404_20170327_00-02,9,Ensemble instrumental et chant de femme I,,,
FM-404_20170327_00-02,11,Chant de l'est du Tibet,,,
FM-404_20170327_00-02,13,Hsaing waing: Shwégnila myinkhindaw bwai. Parade des cavaliers royaux,,,
FM-404_20170327_00-02,14,Pattala: Uténa saung phwé kyo. Louanges à l'esprit de la harpe,,,
FM-404_20170327_00-02,17,Chong näghmä (''grandes mélodies''): Bash muqam,,,
FM-404_20170327_00-02,18,Chong näghmä (''grandes mélodies''): Täzä - Täzä märghuli,,,
FM-404_20170327_00-02,19,Chong näghmä (''grandes mélodies''): Nushkhä,,,
FM-404_20170327_00-02,20,Chong näghmä (''grandes mélodies''): Nushkhä märghul,,,
FM-404_20170327_00-02,21,Chong näghmä (''grandes mélodies''): Jula,,,
FM-404_20170327_00-02,22,Chong näghmä (''grandes mélodies''): Sänäm,,,
FM-404_20170327_00-02,23,Chong näghmä (''grandes mélodies''): Chong säliqä,,,
FM-404_20170327_00-02,24,Chargah,,,
FM-404_20170327_00-02,25,Ballade épique de Bagrawat avec cithare jantar (Bhopa),,,
FM-404_20170327_00-02,27,Zahiruk (sorud),,,
FM-404_20170327_00-02,29,Raga Bhairav: Alap,,,
FM-404_20170327_00-02,30,Raga Bhairav: Jhor,,,
FM-404_20170327_00-02,31,Raga Bhairav: Tarparan,,,
FM-404_20170327_00-02,32,Raga Bhairav: Dhamar,,,
FM-404_20170410_00-02,3,Barong : Introduction des flûtes et entrée du gamelan,,,
FM-404_20170410_00-02,4,Indonésie/Java Centre/Bedhoyo: Glodhong pring,,,
FM-404_20170410_00-02,5,Laler mengeng,,,
FM-404_20170410_00-02,7,Ketchak,,,
FM-404_20170410_00-02,9,Jâvali,,,
FM-404_20170410_00-02,10,Swarava - Tala adi,,,
FM-404_20170410_00-02,11,Alankara - I. Tala dhruva,,,
FM-404_20170410_00-02,12,Alankara - II. Tala mattya,,,
FM-404_20170410_00-02,13,Alankara - III. Tala rupaka,,,
FM-404_20170410_00-02,14,Alankara - IV. Tala jampa,,,
FM-404_20170410_00-02,15,Alankara - V. Tala triputa,,,
FM-404_20170410_00-02,16,Alankara - VI. Tala ata,,,
FM-404_20170410_00-02,17,Alankara - VII. Tala eka,,,
FM-404_20170410_00-02,18,Music: Ragas du soir: Chalamela varnam,,,
FM-404_20170410_00-02,19,Getting ready for the fight between Bali and sugriva,,,
FM-404_20170410_00-02,21,Qaul qalbana,,,
FM-404_20170410_00-02,22,Farsi refugee plays fiddle,,,
FM-404_20170410_00-02,23,Mirza nadir shah on sitar,,,
FM-404_20170410_00-02,24,Trompes - Tibet,,,
FM-404_20170410_00-02,25,Hautbois - Tibet,,,
FM-404_20170410_00-02,26,Tal,,,
FM-404_20170410_00-02,28,Chant,,,
FM-404_20170410_00-02,29,Dance tune of western Mongolia,,,
FM-404_20170410_00-02,30,Metal Jew's harp,,,
FM-404_20170410_00-02,31,Toriin tumen en,,,
FM-404_20170410_00-02,32,Oblong table zither,,,
FM-404_20170410_00-02,33,Mongolian dance,Tradit Chine,,
FM-404_20170410_00-02,34,Le soleil rond et le croissant de lune dans le ciel,Tradit Chine,,
FM-404_20170410_00-02,35,Dance song of the Yi-people,,,
FM-404_20170410_00-02,37,Munlyk-zarlyk,,,
FM-404_20170410_00-02,38,Toquz tarau,,,
FM-404_20170410_00-02,39,Maqam-e Lâ elâhâ ellâ i-Lâh,,,
FM-404_20170410_00-02,40,Tatar song (kubyz),,,
FM-404_20170410_00-02,41,Tatar song (chant normal),,,
FM-404_20170410_00-02,42,Kara yurga n°2,,,
FM-404_20170410_00-02,43,Musique nganassane,,,
FM-404_20170410_00-02,44,"La Volga bleue, chanson marii",,,
FM-404_20170410_00-02,45,Kas sureb nii mu koige armsam elu,Tradit Estonie,,
FM-404_20170410_00-02,46,Sangynlaita valssi,,,
FM-404_20170410_00-02,48,Fleur des bois (tradit Finlande),,,
FM-404_20170410_00-02,49,Koko maailman valssi,,,
FM-404_20170410_00-02,50,Norvège Guten och man,,,
FM-404_20170410_00-02,51,Norvège Iddan Hermond,,,
FM-404_20170410_00-02,52,Vals efter Carl Herman Erlandsson (Suède),,,
FM-404_20170410_00-02,53,Tre ''trekanter'' og en ''hopsa'',,,
